date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:24	79/79	---M--	200	added ('OK')	text/plain	etag:%22e2169-4f-4edbf2e0d4280%22	http://web.stanford.edu/robots.txt		(from )
15:47:25	21441/21441	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:26%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/index.html	(from )
15:47:25	1760/1760	---M--	200	added ('OK')	text/css	etag:%223087db44-6e0-4d9290e42fbc0%22	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/cppdoc.css	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/cppdoc.css	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:26	7559/7559	---M--	200	added ('OK')	image/png	etag:%223087dba0-1d87-4d9290e42fbc0%22	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/images/StanfordTreeLogo.png	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/images/StanfordTreeLogo.png	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:26	2864/2864	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:27%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/console.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/console.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:26	3123/3123	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:28%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/direction.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/direction.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:27	1430/1430	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:28%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/error.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/error.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:27	18972/18972	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:28%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/filelib.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/filelib.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:27	2097/2097	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:29%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/foreach.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/foreach.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:28	5006/5006	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:29%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/gmath.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/gmath.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:28	3270/3270	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:29%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/random.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/random.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:28	2987/2987	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:30%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/simpio.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/simpio.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:29	6761/6761	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:30%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/strlib.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/strlib.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:29	3863/3863	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:30%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/thread.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/thread.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:29	10719/10719	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:31%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Graph-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Graph-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:30	7138/7138	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:31%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Grid-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Grid-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:30	7179/7179	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:31%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/HashMap-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/HashMap-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:30	12213/12213	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:32%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/HashSet-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/HashSet-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:31	6382/6382	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:32%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Lexicon-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Lexicon-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:31	6722/6722	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:32%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Map-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Map-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:31	6148/6148	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:33%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/PriorityQueue-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/PriorityQueue-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:32	5228/5228	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:33%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Queue-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Queue-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:32	11635/11635	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:33%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Set-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Set-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:32	4624/4624	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:34%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Stack-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Stack-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:33	9528/9528	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:34%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Vector-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Vector-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:33	23958/23958	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:34%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GWindow-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GWindow-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:34	14790/14790	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:35%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GObject-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GObject-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:35	10133/10133	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:36%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GArc-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GArc-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:35	4183/4183	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:36%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GCompound-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GCompound-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:35	2334/2334	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:37%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GImage-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GImage-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:35	6326/6326	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:37%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GLabel-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GLabel-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:36	4105/4105	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:37%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GLine-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GLine-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:36	5352/5352	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:37%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GOval-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GOval-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:36	6615/6615	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:38%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GPolygon-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GPolygon-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:37	5445/5445	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:38%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GRect-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GRect-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:37	3110/3110	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:38%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/G3DRect-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/G3DRect-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:37	2175/2175	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:39%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GRoundRect-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GRoundRect-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:38	2788/2788	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:39%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GCheckBox-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GCheckBox-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:38	3729/3729	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:39%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GChooser-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GChooser-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:38	2937/2937	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:40%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GSlider-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GSlider-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:38	2630/2630	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:40%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GTextField-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GTextField-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:39	1911/1911	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:40%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GButton-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GButton-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:39	9218/9218	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:41%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GEvent-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GEvent-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:40	3572/3572	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:41%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GActionEvent-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GActionEvent-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:40	3984/3984	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:41%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GKeyEvent-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GKeyEvent-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:40	4887/4887	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:42%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GMouseEvent-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GMouseEvent-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:41	2888/2888	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:42%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GTimerEvent-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GTimerEvent-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:41	2445/2445	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:42%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GWindowEvent-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GWindowEvent-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:41	3123/3123	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:43%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GDimension-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GDimension-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:41	2819/2819	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:43%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GPoint-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GPoint-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:42	5021/5021	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:43%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GRectangle-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GRectangle-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:42	1610/1610	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:43%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/ErrorException-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/ErrorException-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:42	3569/3569	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:44%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Lock-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Lock-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:43	3478/3478	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:44%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Point-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Point-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:43	2047/2047	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:44%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Sound-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Sound-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:43	4133/4133	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:45%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Thread-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/Thread-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:44	12599/12599	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:45%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/TokenScanner-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/TokenScanner-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:44	4176/4176	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:45%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GInteractor-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GInteractor-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:44	2680/2680	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:46%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GTimer-class.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/GTimer-class.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
15:47:45	8742/8742	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:47:46%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/gevents.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/gevents.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/)
